Year,State,County,State FIPS Code,County FIPS Code,Combined FIPS Code,Birth Rate,Lower Confidence Limit,Upper Confidence Limit
2014,Virginia,Virginia Beach City,51,810,51810,16.219748,14.920202,17.583786
2015,Virginia,Virginia Beach City,51,810,51810,14.734877,13.352421,16.197206
2003,Virginia,Waynesboro City,51,820,51820,59.481866,50.641197,69.172325
2004,Virginia,Waynesboro City,51,820,51820,59.115777,51.067002,67.845891
2005,Virginia,Waynesboro City,51,820,51820,58.348715,50.866539,66.42129
2006,Virginia,Waynesboro City,51,820,51820,60.823751,53.332678,68.880768
2007,Virginia,Waynesboro City,51,820,51820,63.523566,55.864519,71.754222
2008,Virginia,Waynesboro City,51,820,51820,63.45468,55.850763,71.626451
2009,Virginia,Waynesboro City,51,820,51820,62.198749,54.687207,70.279047
2010,Virginia,Waynesboro City,51,820,51820,58.584218,51.348689,66.385006
2011,Virginia,Waynesboro City,51,820,51820,54.828394,47.832567,62.390719
2012,Virginia,Waynesboro City,51,820,51820,51.717934,44.856918,59.155434
2013,Virginia,Waynesboro City,51,820,51820,47.912404,41.234118,55.184108
2014,Virginia,Waynesboro City,51,820,51820,45.47893,38.715247,52.89638
2015,Virginia,Waynesboro City,51,820,51820,42.994569,36.023378,50.735187
2003,Virginia,Williamsburg City,51,830,51830,10.45739,8.369475,12.839152
2004,Virginia,Williamsburg City,51,830,51830,10.426626,8.453453,12.649902
2005,Virginia,Williamsburg City,51,830,51830,10.294104,8.421261,12.389366
2006,Virginia,Williamsburg City,51,830,51830,10.535599,8.670771,12.612845
2007,Virginia,Williamsburg City,51,830,51830,10.483521,8.654252,12.517276
2008,Virginia,Williamsburg City,51,830,51830,10.068328,8.314464,12.018505
2009,Virginia,Williamsburg City,51,830,51830,9.473553,7.808231,11.328442
2010,Virginia,Williamsburg City,51,830,51830,8.434072,6.923517,10.121921
2011,Virginia,Williamsburg City,51,830,51830,7.815188,6.379932,9.425397
2012,Virginia,Williamsburg City,51,830,51830,7.478416,6.062672,9.074576
2013,Virginia,Williamsburg City,51,830,51830,6.891767,5.538407,8.427796
2014,Virginia,Williamsburg City,51,830,51830,6.472798,5.146578,7.991478
2015,Virginia,Williamsburg City,51,830,51830,6.174134,4.844721,7.715712
2003,Virginia,Winchester City,51,840,51840,55.152486,47.642413,63.314901
2004,Virginia,Winchester City,51,840,51840,56.295066,49.404269,63.70293
2005,Virginia,Winchester City,51,840,51840,56.886938,50.388309,63.841817
2006,Virginia,Winchester City,51,840,51840,60.394227,53.800232,67.435568
2007,Virginia,Winchester City,51,840,51840,61.935371,55.317289,68.996547
2008,Virginia,Winchester City,51,840,51840,58.556747,52.264744,65.276591
2009,Virginia,Winchester City,51,840,51840,53.01297,47.172333,59.264919
2010,Virginia,Winchester City,51,840,51840,47.112977,41.743035,52.877091
2011,Virginia,Winchester City,51,840,51840,43.200377,38.08388,48.706892
2012,Virginia,Winchester City,51,840,51840,40.78068,35.734671,46.224837
2013,Virginia,Winchester City,51,840,51840,36.780655,31.950832,42.017464
2014,Virginia,Winchester City,51,840,51840,34.303998,29.458116,39.596456
2015,Virginia,Winchester City,51,840,51840,31.954273,26.973015,37.467136
2003,Washington,Adams,53,1,53001,93.826851,82.16939,106.34634
2004,Washington,Adams,53,1,53001,94.443025,83.943472,105.612195
2005,Washington,Adams,53,1,53001,94.215919,84.370345,104.664771
2006,Washington,Adams,53,1,53001,98.371401,88.492854,108.841076
2007,Washington,Adams,53,1,53001,101.611468,91.65979,112.145486
2008,Washington,Adams,53,1,53001,102.996861,93.0299,113.541206
2009,Washington,Adams,53,1,53001,99.832637,90.117129,110.117843
2010,Washington,Adams,53,1,53001,89.634213,80.661144,99.158004
2011,Washington,Adams,53,1,53001,79.204684,70.972061,87.965567
2012,Washington,Adams,53,1,53001,74.548032,66.476871,83.15525
2013,Washington,Adams,53,1,53001,66.679245,59.036453,74.855532
2014,Washington,Adams,53,1,53001,61.093618,53.525899,69.236284
2015,Washington,Adams,53,1,53001,55.293984,47.637686,63.634447
2003,Washington,Asotin,53,3,53003,52.035009,44.153393,60.695891
2004,Washington,Asotin,53,3,53003,51.103132,43.980009,58.84981
2005,Washington,Asotin,53,3,53003,48.76493,42.311969,55.751167
2006,Washington,Asotin,53,3,53003,48.795959,42.544118,55.548467
2007,Washington,Asotin,53,3,53003,48.644663,42.500029,55.276884
2008,Washington,Asotin,53,3,53003,47.666085,41.645665,54.166907
2009,Washington,Asotin,53,3,53003,46.041958,40.150019,52.413619
2010,Washington,Asotin,53,3,53003,42.653555,37.059252,48.718469
2011,Washington,Asotin,53,3,53003,40.262764,34.798811,46.205743
2012,Washington,Asotin,53,3,53003,39.027568,33.501614,45.062558
2013,Washington,Asotin,53,3,53003,36.079918,30.701885,41.985367
2014,Washington,Asotin,53,3,53003,33.769141,28.407953,39.703199
2015,Washington,Asotin,53,3,53003,31.404965,26.010831,37.450897
2003,Washington,Benton,53,5,53005,39.319167,35.847199,42.971727
2004,Washington,Benton,53,5,53005,39.165451,36.142186,42.32976
2005,Washington,Benton,53,5,53005,39.306888,36.400884,42.346209
2006,Washington,Benton,53,5,53005,42.100134,39.073209,45.261957
2007,Washington,Benton,53,5,53005,46.046095,42.817581,49.414822
2008,Washington,Benton,53,5,53005,46.361685,43.129803,49.733128
2009,Washington,Benton,53,5,53005,41.997221,39.000691,45.126461
2010,Washington,Benton,53,5,53005,37.463093,34.702884,40.350964
2011,Washington,Benton,53,5,53005,33.939018,31.361518,36.640249
2012,Washington,Benton,53,5,53005,32.309813,29.797892,34.945469
2013,Washington,Benton,53,5,53005,30.338526,27.904584,32.896269
2014,Washington,Benton,53,5,53005,28.597425,26.155626,31.168116
2015,Washington,Benton,53,5,53005,25.846894,23.293895,28.555691
2003,Washington,Chelan,53,7,53007,42.584816,37.834855,47.663105
2004,Washington,Chelan,53,7,53007,42.61861,38.42538,47.062494
2005,Washington,Chelan,53,7,53007,43.309891,39.296915,47.556816
2006,Washington,Chelan,53,7,53007,46.275158,42.122837,50.665188
2007,Washington,Chelan,53,7,53007,46.79266,42.643113,51.177191
2008,Washington,Chelan,53,7,53007,46.221366,42.109334,50.568016
2009,Washington,Chelan,53,7,53007,43.835959,39.872735,48.030174
2010,Washington,Chelan,53,7,53007,39.543133,35.864657,43.444076
2011,Washington,Chelan,53,7,53007,35.256469,31.852329,38.874792
2012,Washington,Chelan,53,7,53007,32.607502,29.318985,36.110107
2013,Washington,Chelan,53,7,53007,29.170142,26.046728,32.507133
2014,Washington,Chelan,53,7,53007,27.218976,24.060448,30.610216
2015,Washington,Chelan,53,7,53007,24.447076,21.239256,27.934695
2003,Washington,Clallam,53,9,53009,33.881513,29.584427,38.529116
2004,Washington,Clallam,53,9,53009,32.994435,29.232001,37.023748
2005,Washington,Clallam,53,9,53009,32.571661,29.06262,36.319824
2006,Washington,Clallam,53,9,53009,34.104528,30.539211,37.909808
2007,Washington,Clallam,53,9,53009,34.831594,31.232813,38.671687
2008,Washington,Clallam,53,9,53009,34.93005,31.310769,38.794649
2009,Washington,Clallam,53,9,53009,34.069557,30.487917,37.899165
2010,Washington,Clallam,53,9,53009,31.814391,28.392098,35.480229
2011,Washington,Clallam,53,9,53009,30.301473,26.946758,33.901536
2012,Washington,Clallam,53,9,53009,28.525685,25.251166,32.044887
2013,Washington,Clallam,53,9,53009,26.346064,23.160038,29.780601
2014,Washington,Clallam,53,9,53009,24.775121,21.553662,28.269425
2015,Washington,Clallam,53,9,53009,22.985247,19.670743,26.625043
2003,Washington,Clark,53,11,53011,31.795795,29.457502,34.232694
2004,Washington,Clark,53,11,53011,30.688558,28.696415,32.758479
2005,Washington,Clark,53,11,53011,30.445251,28.519743,32.445466
2006,Washington,Clark,53,11,53011,30.282766,28.38546,32.252553
2007,Washington,Clark,53,11,53011,30.254439,28.36895,32.211361
2008,Washington,Clark,53,11,53011,30.263146,28.380925,32.216854
2009,Washington,Clark,53,11,53011,28.480465,26.678318,30.352584
2010,Washington,Clark,53,11,53011,25.405793,23.746399,27.132351
2011,Washington,Clark,53,11,53011,23.386453,21.817624,25.021049
2012,Washington,Clark,53,11,53011,22.330961,20.805822,23.921427
2013,Washington,Clark,53,11,53011,20.259039,18.834685,21.746323
2014,Washington,Clark,53,11,53011,18.558456,17.181916,19.998087
2015,Washington,Clark,53,11,53011,17.684176,16.174009,19.271856
2003,Washington,Columbia,53,13,53013,30.622453,21.842152,41.11738
2004,Washington,Columbia,53,13,53013,30.205203,21.680376,40.317431
2005,Washington,Columbia,53,13,53013,29.933622,21.575798,39.799482
2006,Washington,Columbia,53,13,53013,31.209844,22.568911,41.366951
2007,Washington,Columbia,53,13,53013,32.010906,23.190498,42.35428
2008,Washington,Columbia,53,13,53013,31.492385,22.820402,41.657554
2009,Washington,Columbia,53,13,53013,29.976978,21.69523,39.698472
2010,Washington,Columbia,53,13,53013,27.295437,19.698689,36.243401
2011,Washington,Columbia,53,13,53013,25.264457,18.163856,33.666309
2012,Washington,Columbia,53,13,53013,23.822225,17.047738,31.880332
2013,Washington,Columbia,53,13,53013,21.658538,15.408712,29.141739
2014,Washington,Columbia,53,13,53013,19.902055,14.063116,26.948125
2015,Washington,Columbia,53,13,53013,18.36354,12.874975,25.04903
2003,Washington,Cowlitz,53,15,53015,47.758069,42.963096,52.843685
2004,Washington,Cowlitz,53,15,53015,48.135307,43.924795,52.567788
2005,Washington,Cowlitz,53,15,53015,48.309192,44.322086,52.501654
2006,Washington,Cowlitz,53,15,53015,48.971124,45.037481,53.102449
2007,Washington,Cowlitz,53,15,53015,51.815917,47.726138,56.107887
2008,Washington,Cowlitz,53,15,53015,48.703279,44.815382,52.785971
2009,Washington,Cowlitz,53,15,53015,45.569291,41.849379,49.481091
2010,Washington,Cowlitz,53,15,53015,40.883882,37.439418,44.513497
2011,Washington,Cowlitz,53,15,53015,38.330705,34.990969,41.857863
2012,Washington,Cowlitz,53,15,53015,35.787593,32.549072,39.215012
2013,Washington,Cowlitz,53,15,53015,32.990435,29.860006,36.309795
2014,Washington,Cowlitz,53,15,53015,30.881908,27.729066,34.234812
2015,Washington,Cowlitz,53,15,53015,29.428668,26.009281,33.102242
2003,Washington,Douglas,53,17,53017,45.295048,39.334842,51.757376
2004,Washington,Douglas,53,17,53017,45.401159,40.031264,51.163309
2005,Washington,Douglas,53,17,53017,45.46423,40.419938,50.858143
2006,Washington,Douglas,53,17,53017,48.241006,43.09771,53.732643
2007,Washington,Douglas,53,17,53017,49.14103,44.006945,54.618773
2008,Washington,Douglas,53,17,53017,47.321087,42.382598,52.591905
2009,Washington,Douglas,53,17,53017,44.198413,39.526557,49.190059
2010,Washington,Douglas,53,17,53017,40.28252,35.920919,44.951927
2011,Washington,Douglas,53,17,53017,37.305428,33.140898,41.772258
2012,Washington,Douglas,53,17,53017,34.792384,30.752412,39.133609
2013,Washington,Douglas,53,17,53017,31.427057,27.564985,35.592646
2014,Washington,Douglas,53,17,53017,29.098858,25.236995,33.293624
2015,Washington,Douglas,53,17,53017,27.331609,23.313036,31.751387
2003,Washington,Ferry,53,19,53019,33.943756,26.435889,42.586073
2004,Washington,Ferry,53,19,53019,33.816828,26.621808,42.009697
2005,Washington,Ferry,53,19,53019,33.897435,26.898911,41.807427
2006,Washington,Ferry,53,19,53019,35.597478,28.413774,43.673301
2007,Washington,Ferry,53,19,53019,36.799117,29.463121,45.025558
2008,Washington,Ferry,53,19,53019,36.231883,29.016712,44.324629
2009,Washington,Ferry,53,19,53019,34.554571,27.619258,42.349832
2010,Washington,Ferry,53,19,53019,31.816282,25.333235,39.129522
2011,Washington,Ferry,53,19,53019,29.92918,23.709636,36.975666
2012,Washington,Ferry,53,19,53019,28.771723,22.644225,35.752486
2013,Washington,Ferry,53,19,53019,26.57186,20.731106,33.280154
2014,Washington,Ferry,53,19,53019,24.72295,19.086365,31.262749
2015,Washington,Ferry,53,19,53019,22.964375,17.512067,29.369399
2003,Washington,Franklin,53,21,53021,78.357307,70.996717,86.115614
2004,Washington,Franklin,53,21,53021,77.53686,71.15201,84.228011
2005,Washington,Franklin,53,21,53021,76.752544,70.755531,83.030282
2006,Washington,Franklin,53,21,53021,81.336258,75.213058,87.735912
2007,Washington,Franklin,53,21,53021,81.087079,75.10442,87.332976
2008,Washington,Franklin,53,21,53021,77.313923,71.603694,83.276709
2009,Washington,Franklin,53,21,53021,74.356039,68.844829,80.113663
2010,Washington,Franklin,53,21,53021,66.66519,61.628537,71.934309
2011,Washington,Franklin,53,21,53021,62.469916,57.656873,67.512198
2012,Washington,Franklin,53,21,53021,56.013531,51.562149,60.683567
2013,Washington,Franklin,53,21,53021,48.891811,44.793157,53.203854
2014,Washington,Franklin,53,21,53021,43.341819,39.409823,47.48903
2015,Washington,Franklin,53,21,53021,39.432589,35.277161,43.858231
2003,Washington,Garfield,53,23,53023,22.990949,14.609855,33.549996
2004,Washington,Garfield,53,23,53023,22.611871,14.435768,32.842941
2005,Washington,Garfield,53,23,53023,22.272585,14.26802,32.244527
2006,Washington,Garfield,53,23,53023,23.242301,14.931752,33.556463
2007,Washington,Garfield,53,23,53023,23.784149,15.298733,34.298221
2008,Washington,Garfield,53,23,53023,23.424392,15.066404,33.781165
2009,Washington,Garfield,53,23,53023,22.345769,14.352808,32.267738
2010,Washington,Garfield,53,23,53023,20.417742,13.076595,29.564987
2011,Washington,Garfield,53,23,53023,18.98231,12.115992,27.575281
2012,Washington,Garfield,53,23,53023,18.099815,11.509185,26.387452
2013,Washington,Garfield,53,23,53023,16.574344,10.491843,24.272496
2014,Washington,Garfield,53,23,53023,15.405363,9.702748,22.675003
2015,Washington,Garfield,53,23,53023,14.355732,8.991064,21.244457
2003,Washington,Grant,53,25,53025,66.24065,60.289717,72.499552
2004,Washington,Grant,53,25,53025,67.223746,61.971621,72.716856
2005,Washington,Grant,53,25,53025,66.165549,61.214195,71.340247
2006,Washington,Grant,53,25,53025,69.602847,64.531595,74.896603
2007,Washington,Grant,53,25,53025,71.633282,66.500219,76.986527
2008,Washington,Grant,53,25,53025,72.943512,67.745134,78.36428
2009,Washington,Grant,53,25,53025,72.179685,67.007614,77.575623
2010,Washington,Grant,53,25,53025,64.070225,59.337497,69.016724
2011,Washington,Grant,53,25,53025,59.845709,55.302904,64.601842
2012,Washington,Grant,53,25,53025,55.386754,51.039234,59.946261
2013,Washington,Grant,53,25,53025,47.413613,43.48646,51.543113
2014,Washington,Grant,53,25,53025,42.27768,38.502826,46.25614
2015,Washington,Grant,53,25,53025,37.927736,33.989036,42.118252
2003,Washington,Grays Harbor,53,27,53027,49.000834,43.713736,54.635368
2004,Washington,Grays Harbor,53,27,53027,49.91321,45.169223,54.92838
2005,Washington,Grays Harbor,53,27,53027,49.281039,44.814295,54.001953
2006,Washington,Grays Harbor,53,27,53027,49.715814,45.288842,54.392731
2007,Washington,Grays Harbor,53,27,53027,49.615394,45.201072,54.27968
2008,Washington,Grays Harbor,53,27,53027,47.464842,43.191244,51.984213
2009,Washington,Grays Harbor,53,27,53027,44.348824,40.267272,48.67162
2010,Washington,Grays Harbor,53,27,53027,40.930227,37.048193,45.051096
2011,Washington,Grays Harbor,53,27,53027,38.181296,34.418038,42.186604
2012,Washington,Grays Harbor,53,27,53027,36.095511,32.38144,40.056511
2013,Washington,Grays Harbor,53,27,53027,32.623201,29.064003,36.42981
2014,Washington,Grays Harbor,53,27,53027,29.38201,25.892373,33.1353
2015,Washington,Grays Harbor,53,27,53027,26.933043,23.328155,30.859292
2003,Washington,Island,53,29,53029,28.14855,24.572174,32.018596
2004,Washington,Island,53,29,53029,27.735734,24.573434,31.122895
2005,Washington,Island,53,29,53029,27.155159,24.206631,30.307886
2006,Washington,Island,53,29,53029,27.356676,24.446109,30.468296
2007,Washington,Island,53,29,53029,27.096143,24.210434,30.183762
2008,Washington,Island,53,29,53029,26.033887,23.220949,29.047905
2009,Washington,Island,53,29,53029,24.272158,21.584229,27.15769
2010,Washington,Island,53,29,53029,21.302039,18.861098,23.928739
2011,Washington,Island,53,29,53029,19.626962,17.288636,22.149986
2012,Washington,Island,53,29,53029,18.841952,16.495762,21.380317
2013,Washington,Island,53,29,53029,17.381464,15.088431,19.874393
2014,Washington,Island,53,29,53029,16.144794,13.850853,18.657923
2015,Washington,Island,53,29,53029,14.851611,12.528651,17.430118
2003,Washington,Jefferson,53,31,53031,28.827602,23.752792,34.50881
2004,Washington,Jefferson,53,31,53031,27.704294,23.118129,32.781121
2005,Washington,Jefferson,53,31,53031,26.85996,22.591624,31.559346
2006,Washington,Jefferson,53,31,53031,27.303171,23.072276,31.949156
2007,Washington,Jefferson,53,31,53031,27.68524,23.439914,32.344202
2008,Washington,Jefferson,53,31,53031,26.815265,22.685795,31.352318
2009,Washington,Jefferson,53,31,53031,25.407922,21.431586,29.787398
2010,Washington,Jefferson,53,31,53031,22.87447,19.20075,26.934812
2011,Washington,Jefferson,53,31,53031,20.990302,17.507252,24.856322
2012,Washington,Jefferson,53,31,53031,19.775684,16.364059,23.582912
2013,Washington,Jefferson,53,31,53031,17.717928,14.517019,21.31662
2014,Washington,Jefferson,53,31,53031,16.234526,13.145324,19.742109
2015,Washington,Jefferson,53,31,53031,15.053457,12.021976,18.539482
2003,Washington,King,53,33,53033,18.995154,17.996866,20.021956
2004,Washington,King,53,33,53033,19.67874,18.748874,20.633767
2005,Washington,King,53,33,53033,19.404696,18.494494,20.339388
2006,Washington,King,53,33,53033,20.762184,19.814631,21.734382
2007,Washington,King,53,33,53033,21.47057,20.508275,22.457323
2008,Washington,King,53,33,53033,21.229021,20.276392,22.206012
2009,Washington,King,53,33,53033,18.814498,17.935716,19.716754
2010,Washington,King,53,33,53033,16.554283,15.744538,17.387035
2011,Washington,King,53,33,53033,14.997188,14.23247,15.784891
2012,Washington,King,53,33,53033,13.967676,13.234757,14.723483
2013,Washington,King,53,33,53033,11.846849,11.194031,12.521211
2014,Washington,King,53,33,53033,10.738013,10.120803,11.376452
2015,Washington,King,53,33,53033,10.170616,9.502634,10.863692
2003,Washington,Kitsap,53,35,53035,31.676499,28.976628,34.512384
2004,Washington,Kitsap,53,35,53035,30.197508,27.910814,32.59056
2005,Washington,Kitsap,53,35,53035,28.705909,26.576346,30.935289
2006,Washington,Kitsap,53,35,53035,29.066245,26.932384,31.299177
2007,Washington,Kitsap,53,35,53035,28.416539,26.322878,30.607659
2008,Washington,Kitsap,53,35,53035,27.430115,25.380813,29.57665
2009,Washington,Kitsap,53,35,53035,24.968631,23.048399,26.983105
2010,Washington,Kitsap,53,35,53035,23.007422,21.184757,24.923306
2011,Washington,Kitsap,53,35,53035,21.185242,19.443761,23.020008
